training_row_id,run_id,festival_year,university_id,student_count,campus_scale,booth_id,menu_id,booth_zone,menu_category,price,observation_timestamp,target_window_end,festival_day,day_of_week,is_weekend,minutes_to_close,recent_sales_5m,recent_sales_30m,previous_sales_30m,recent_tickets_30m,current_stock,initial_stock,stockout_flag,booth_ticket_count_30m,booth_unique_menu_count_1m,precipitation_probability,temperature,event_ending_soon,discount_rate,discount_elapsed_minutes,discount_arm,assigned_discount_rate,future_sales_30m,future_latent_30m,censored_window_flag,data_class
2025-hanbit-univ-59,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-21T21:30:00,2025-05-21T22:00:00,2,2,0,29,0,0,0,0,0,289,1,25,0,33,23.3,0,0,0,0,0,0,13,1,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-60,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-22T16:00:00,2025-05-22T16:30:00,3,3,0,359,1,1,0,1,288,289,0,1,1,0,15.7,0,0,0,0,0,5,5,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-61,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-22T16:30:00,2025-05-22T17:00:00,3,3,0,329,0,5,1,3,283,289,0,20,0,2,16.6,0,0,0,0,0,18,18,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-62,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-22T17:00:00,2025-05-22T17:30:00,3,3,0,299,5,18,5,8,265,289,0,25,0,0,16.0,0,0,0,0,0,29,29,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-63,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-22T17:30:00,2025-05-22T18:00:00,3,3,0,269,2,29,18,14,236,289,0,40,1,0,16.7,0,0,0,0,0,25,25,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-64,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-22T18:00:00,2025-05-22T18:30:00,3,3,0,239,3,25,29,10,211,289,0,41,2,0,15.2,0,0,0,0,0,32,32,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-65,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-22T18:30:00,2025-05-22T19:00:00,3,3,0,209,4,32,25,10,179,289,0,36,2,0,15.6,0,0,0,0,0,31,31,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-66,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-22T19:00:00,2025-05-22T19:30:00,3,3,0,179,1,31,32,11,148,289,0,50,2,1,15.3,1,0,0,0,0,18,18,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-67,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-22T19:30:00,2025-05-22T20:00:00,3,3,0,149,11,18,31,9,130,289,0,35,1,0,14.4,1,0,0,0,0,24,24,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-68,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-22T20:00:00,2025-05-22T20:30:00,3,3,0,119,6,24,18,11,106,289,0,44,0,0,13.2,0,0,0,0,0,19,19,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-69,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-22T20:30:00,2025-05-22T21:00:00,3,3,0,89,0,19,24,7,87,289,0,30,0,0,14.6,0,0,0,0,0,18,18,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-70,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-22T21:00:00,2025-05-22T21:30:00,3,3,0,59,1,18,19,11,69,289,0,35,1,0,14.0,0,0,0,0,0,6,6,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-71,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-22T21:30:00,2025-05-22T22:00:00,3,3,0,29,3,6,18,5,63,289,0,27,2,0,14.7,0,0,0,0,0,16,16,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-72,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-20T16:00:00,2025-05-20T16:30:00,1,1,0,359,3,3,0,1,250,253,0,2,2,0,20.5,0,0,0,1,20,14,14,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-73,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-20T16:30:00,2025-05-20T17:00:00,1,1,0,329,2,14,3,8,236,253,0,36,1,0,20.5,0,0,0,1,20,4,4,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-74,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-20T17:00:00,2025-05-20T17:30:00,1,1,0,299,0,4,14,2,232,253,0,24,2,0,19.4,0,0,0,1,20,16,16,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-75,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-20T17:30:00,2025-05-20T18:00:00,1,1,0,269,3,16,4,9,216,253,0,46,1,0,19.7,0,0,0,1,20,25,25,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-76,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-20T18:00:00,2025-05-20T18:30:00,1,1,0,239,3,25,16,10,191,253,0,51,1,0,18.8,0,0,0,1,20,8,8,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-77,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-20T18:30:00,2025-05-20T19:00:00,1,1,0,209,0,8,25,4,183,253,0,46,1,0,19.7,0,0,0,1,20,29,29,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-78,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-20T19:00:00,2025-05-20T19:30:00,1,1,0,179,1,29,8,11,154,253,0,50,1,0,19.4,1,20,0,1,20,19,19,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-79,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-20T19:30:00,2025-05-20T20:00:00,1,1,0,149,1,19,29,8,135,253,0,46,2,1,19.4,1,20,30,1,20,27,27,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-80,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-20T20:00:00,2025-05-20T20:30:00,1,1,0,119,14,27,19,11,108,253,0,39,1,1,18.2,0,20,60,1,20,33,33,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-81,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-20T20:30:00,2025-05-20T21:00:00,1,1,0,89,4,33,27,13,75,253,0,39,0,0,18.7,0,0,0,1,20,7,7,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-82,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-20T21:00:00,2025-05-20T21:30:00,1,1,0,59,2,7,33,4,68,253,0,36,1,1,17.6,0,0,0,1,20,8,8,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-83,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-20T21:30:00,2025-05-20T22:00:00,1,1,0,29,1,8,7,5,60,253,0,24,1,1,18.0,0,0,0,1,20,23,23,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-84,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-21T16:00:00,2025-05-21T16:30:00,2,2,0,359,0,0,0,0,253,253,0,1,1,48,26.5,0,0,0,0,0,6,6,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-85,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-21T16:30:00,2025-05-21T17:00:00,2,2,0,329,3,6,0,3,247,253,0,24,1,73,26.4,0,0,0,0,0,13,13,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-86,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-21T17:00:00,2025-05-21T17:30:00,2,2,0,299,6,13,6,6,234,253,0,27,1,52,25.1,0,0,0,0,0,32,32,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-87,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-21T17:30:00,2025-05-21T18:00:00,2,2,0,269,8,32,13,13,202,253,0,48,1,28,26.1,0,0,0,0,0,35,35,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-88,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-21T18:00:00,2025-05-21T18:30:00,2,2,0,239,10,35,32,15,167,253,0,64,2,39,25.4,0,0,0,0,0,21,21,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-89,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-21T18:30:00,2025-05-21T19:00:00,2,2,0,209,0,21,35,8,146,253,0,65,1,56,25.1,0,0,0,0,0,24,24,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-90,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-21T19:00:00,2025-05-21T19:30:00,2,2,0,179,3,24,21,11,122,253,0,47,2,40,24.6,1,0,0,0,0,24,24,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-91,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-21T19:30:00,2025-05-21T20:00:00,2,2,0,149,0,24,24,10,98,253,0,56,0,32,24.9,1,0,0,0,0,15,15,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-92,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-21T20:00:00,2025-05-21T20:30:00,2,2,0,119,5,15,24,7,83,253,0,36,1,58,23.3,0,0,0,0,0,16,16,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-93,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-21T20:30:00,2025-05-21T21:00:00,2,2,0,89,7,16,15,7,67,253,0,26,0,74,23.6,0,0,0,0,0,12,12,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-94,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-21T21:00:00,2025-05-21T21:30:00,2,2,0,59,0,12,16,5,55,253,0,24,0,30,23.8,0,0,0,0,0,8,8,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-95,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-21T21:30:00,2025-05-21T22:00:00,2,2,0,29,0,8,12,4,47,253,0,25,0,33,23.3,0,0,0,0,0,17,17,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-96,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-22T16:00:00,2025-05-22T16:30:00,3,3,0,359,0,0,0,0,253,253,0,1,1,0,15.7,0,0,0,1,10,16,16,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-97,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-22T16:30:00,2025-05-22T17:00:00,3,3,0,329,0,16,0,7,237,253,0,20,0,2,16.6,0,0,0,1,10,2,2,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-98,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-22T17:00:00,2025-05-22T17:30:00,3,3,0,299,0,2,16,2,235,253,0,25,0,0,16.0,0,0,0,1,10,7,7,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-99,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-22T17:30:00,2025-05-22T18:00:00,3,3,0,269,1,7,2,4,228,253,0,40,1,0,16.7,0,0,0,1,10,25,25,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-100,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-22T18:00:00,2025-05-22T18:30:00,3,3,0,239,12,25,7,9,203,253,0,41,2,0,15.2,0,10,0,1,10,14,14,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-101,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-22T18:30:00,2025-05-22T19:00:00,3,3,0,209,8,14,25,5,189,253,0,36,2,0,15.6,0,10,30,1,10,19,19,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-102,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-22T19:00:00,2025-05-22T19:30:00,3,3,0,179,0,19,14,8,170,253,0,50,2,1,15.3,1,0,0,1,10,32,32,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-103,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-22T19:30:00,2025-05-22T20:00:00,3,3,0,149,7,32,19,13,138,253,0,35,1,0,14.4,1,0,0,1,10,19,19,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-104,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-22T20:00:00,2025-05-22T20:30:00,3,3,0,119,3,19,32,8,119,253,0,44,0,0,13.2,0,10,0,1,10,23,23,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-105,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-22T20:30:00,2025-05-22T21:00:00,3,3,0,89,3,23,19,10,96,253,0,30,0,0,14.6,0,0,0,1,10,13,13,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-106,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-22T21:00:00,2025-05-22T21:30:00,3,3,0,59,3,13,23,5,83,253,0,35,1,0,14.0,0,0,0,1,10,19,19,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-107,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M03,A,dessert,4725.0,2025-05-22T21:30:00,2025-05-22T22:00:00,3,3,0,29,7,19,13,8,64,253,0,27,2,0,14.7,0,0,0,1,10,13,13,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-108,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-20T16:00:00,2025-05-20T16:30:00,1,1,0,359,0,0,0,0,297,297,0,2,2,0,20.5,0,0,0,1,20,27,27,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-109,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-20T16:30:00,2025-05-20T17:00:00,1,1,0,329,10,27,0,13,270,297,0,36,1,0,20.5,0,0,0,1,20,12,12,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-110,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-20T17:00:00,2025-05-20T17:30:00,1,1,0,299,3,12,27,5,258,297,0,24,2,0,19.4,0,0,0,1,20,23,23,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-111,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-20T17:30:00,2025-05-20T18:00:00,1,1,0,269,6,23,12,11,235,297,0,46,1,0,19.7,0,0,0,1,20,34,34,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-112,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-20T18:00:00,2025-05-20T18:30:00,1,1,0,239,6,34,23,13,201,297,0,51,1,0,18.8,0,0,0,1,20,28,28,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-113,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-20T18:30:00,2025-05-20T19:00:00,1,1,0,209,10,28,34,13,173,297,0,46,1,0,19.7,0,0,0,1,20,49,49,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-114,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-20T19:00:00,2025-05-20T19:30:00,1,1,0,179,2,49,28,16,124,297,0,50,1,0,19.4,1,0,0,1,20,19,19,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-115,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-20T19:30:00,2025-05-20T20:00:00,1,1,0,149,7,19,49,8,105,297,0,46,2,1,19.4,1,0,0,1,20,36,36,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-116,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-20T20:00:00,2025-05-20T20:30:00,1,1,0,119,14,36,19,11,69,297,0,39,1,1,18.2,0,20,0,1,20,29,29,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-117,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-20T20:30:00,2025-05-20T21:00:00,1,1,0,89,0,29,36,12,40,297,0,39,0,0,18.7,0,0,0,1,20,22,22,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-118,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-20T21:00:00,2025-05-20T21:30:00,1,1,0,59,7,22,29,9,18,297,0,36,1,1,17.6,0,0,0,1,20,16,16,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-119,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-20T21:30:00,2025-05-20T22:00:00,1,1,0,29,8,16,22,9,2,297,0,24,1,1,18.0,0,20,0,1,20,2,33,1,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-120,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-21T16:00:00,2025-05-21T16:30:00,2,2,0,359,0,0,0,0,297,297,0,1,1,48,26.5,0,0,0,0,0,5,5,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-121,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-21T16:30:00,2025-05-21T17:00:00,2,2,0,329,2,5,0,3,292,297,0,24,1,73,26.4,0,0,0,0,0,15,15,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-122,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-21T17:00:00,2025-05-21T17:30:00,2,2,0,299,2,15,5,7,277,297,0,27,1,52,25.1,0,0,0,0,0,22,22,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-123,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-21T17:30:00,2025-05-21T18:00:00,2,2,0,269,4,22,15,11,255,297,0,48,1,28,26.1,0,0,0,0,0,25,25,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-124,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-21T18:00:00,2025-05-21T18:30:00,2,2,0,239,4,25,22,12,230,297,0,64,2,39,25.4,0,0,0,0,0,43,43,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-125,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-21T18:30:00,2025-05-21T19:00:00,2,2,0,209,4,43,25,17,187,297,0,65,1,56,25.1,0,0,0,0,0,36,36,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-126,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-21T19:00:00,2025-05-21T19:30:00,2,2,0,179,9,36,43,14,151,297,0,47,2,40,24.6,1,0,0,0,0,40,40,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-127,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-21T19:30:00,2025-05-21T20:00:00,2,2,0,149,4,40,36,17,111,297,0,56,0,32,24.9,1,0,0,0,0,12,12,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-128,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-21T20:00:00,2025-05-21T20:30:00,2,2,0,119,2,12,40,6,99,297,0,36,1,58,23.3,0,0,0,0,0,21,21,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-129,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-21T20:30:00,2025-05-21T21:00:00,2,2,0,89,4,21,12,10,78,297,0,26,0,74,23.6,0,0,0,0,0,24,24,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-130,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-21T21:00:00,2025-05-21T21:30:00,2,2,0,59,5,24,21,11,54,297,0,24,0,30,23.8,0,0,0,0,0,19,19,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-131,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-21T21:30:00,2025-05-21T22:00:00,2,2,0,29,0,19,24,10,35,297,0,25,0,33,23.3,0,0,0,0,0,25,25,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-132,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-22T16:00:00,2025-05-22T16:30:00,3,3,0,359,0,0,0,0,297,297,0,1,1,0,15.7,0,0,0,0,0,16,16,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-133,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-22T16:30:00,2025-05-22T17:00:00,3,3,0,329,0,16,0,7,281,297,0,20,0,2,16.6,0,0,0,0,0,19,19,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-134,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-22T17:00:00,2025-05-22T17:30:00,3,3,0,299,0,19,16,9,262,297,0,25,0,0,16.0,0,0,0,0,0,30,30,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-135,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-22T17:30:00,2025-05-22T18:00:00,3,3,0,269,5,30,19,14,232,297,0,40,1,0,16.7,0,0,0,0,0,19,19,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-136,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-22T18:00:00,2025-05-22T18:30:00,3,3,0,239,5,19,30,9,213,297,0,41,2,0,15.2,0,0,0,0,0,19,19,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-137,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-22T18:30:00,2025-05-22T19:00:00,3,3,0,209,12,19,19,7,194,297,0,36,2,0,15.6,0,0,0,0,0,37,37,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-138,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-22T19:00:00,2025-05-22T19:30:00,3,3,0,179,3,37,19,15,157,297,0,50,2,1,15.3,1,0,0,0,0,18,18,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-139,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-22T19:30:00,2025-05-22T20:00:00,3,3,0,149,3,18,37,6,139,297,0,35,1,0,14.4,1,0,0,0,0,32,32,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-140,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-22T20:00:00,2025-05-22T20:30:00,3,3,0,119,3,32,18,11,107,297,0,44,0,0,13.2,0,0,0,0,0,12,12,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-141,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-22T20:30:00,2025-05-22T21:00:00,3,3,0,89,5,12,32,5,95,297,0,30,0,0,14.6,0,0,0,0,0,18,18,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-142,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-22T21:00:00,2025-05-22T21:30:00,3,3,0,59,2,18,12,8,77,297,0,35,1,0,14.0,0,0,0,0,0,14,14,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-143,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M04,A,food,6300.0,2025-05-22T21:30:00,2025-05-22T22:00:00,3,3,0,29,3,14,18,8,63,297,0,27,2,0,14.7,0,0,0,0,0,7,7,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-144,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B02,B02-M01,B,drink,4200.0,2025-05-20T16:00:00,2025-05-20T16:30:00,1,1,0,359,1,1,0,1,481,482,0,1,1,0,20.5,0,0,0,1,20,32,32,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-145,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B02,B02-M01,B,drink,4200.0,2025-05-20T16:30:00,2025-05-20T17:00:00,1,1,0,329,1,32,1,17,449,482,0,37,1,0,20.5,0,0,0,1,20,15,15,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-146,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B02,B02-M01,B,drink,4200.0,2025-05-20T17:00:00,2025-05-20T17:30:00,1,1,0,299,6,15,32,7,434,482,0,24,1,0,19.4,0,0,0,1,20,42,42,0,SYNTHETIC_FINAL_TRAINING
